,0-0,0-1,1-0,1-1,weather,road,light,scene
dataset/road3d/testing/y0613_1248/gt_image/1623722253756_fillcolor.png,760008.0,4092.0,15172.0,142328.0,sunny,unpaved,daytime,0613-1248
dataset/road3d/testing/y0613_1248/gt_image/1623722254399_fillcolor.png,826776.0,80.0,7684.0,87060.0,sunny,unpaved,daytime,0613-1248
dataset/road3d/testing/y0613_1248/gt_image/1623722255074_fillcolor.png,851504.0,624.0,3324.0,66148.0,sunny,unpaved,daytime,0613-1248
dataset/road3d/testing/y0613_1248/gt_image/1623722255875_fillcolor.png,903168.0,0.0,4976.0,13456.0,sunny,unpaved,daytime,0613-1248
dataset/road3d/testing/y0613_1248/gt_image/1623722259954_fillcolor.png,843220.0,5532.0,2244.0,70604.0,sunny,unpaved,daytime,0613-1248
dataset/road3d/testing/y0613_1248/gt_image/1623722260532_fillcolor.png,815496.0,7624.0,780.0,97700.0,sunny,unpaved,daytime,0613-1248
dataset/road3d/testing/y0616_1741/gt_image/1624037874755_fillcolor.png,547688.0,19784.0,14428.0,339700.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037875146_fillcolor.png,553152.0,14976.0,17004.0,336468.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037875658_fillcolor.png,552748.0,17520.0,13148.0,338184.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037876039_fillcolor.png,556752.0,13564.0,14728.0,336556.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037876546_fillcolor.png,562972.0,10880.0,17172.0,330576.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037876920_fillcolor.png,559872.0,14168.0,17052.0,330508.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037877428_fillcolor.png,566964.0,9944.0,13340.0,331352.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037877857_fillcolor.png,568012.0,11948.0,14720.0,326920.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037878302_fillcolor.png,572236.0,19372.0,11164.0,318828.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037878706_fillcolor.png,563820.0,27092.0,11840.0,318848.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037879154_fillcolor.png,567532.0,23624.0,12660.0,317784.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037879743_fillcolor.png,570100.0,27732.0,10744.0,313024.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037880240_fillcolor.png,554524.0,39616.0,11772.0,315688.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037881007_fillcolor.png,546168.0,48532.0,11616.0,315284.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037881770_fillcolor.png,555484.0,47912.0,10468.0,307736.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037882222_fillcolor.png,564496.0,35100.0,8696.0,313308.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037882708_fillcolor.png,553348.0,47924.0,8468.0,311860.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037883095_fillcolor.png,559116.0,34212.0,11548.0,316724.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037883447_fillcolor.png,557404.0,27552.0,11852.0,324792.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037883925_fillcolor.png,556016.0,27304.0,10020.0,328260.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037884437_fillcolor.png,546428.0,19116.0,14568.0,341488.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037884854_fillcolor.png,543104.0,18596.0,11080.0,348820.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037885694_fillcolor.png,540632.0,17996.0,14252.0,348720.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037886066_fillcolor.png,539016.0,13672.0,13724.0,355188.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037886820_fillcolor.png,539400.0,11920.0,14836.0,355444.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037887206_fillcolor.png,543332.0,10792.0,14572.0,352904.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037887589_fillcolor.png,545316.0,8780.0,17132.0,350372.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037888254_fillcolor.png,548552.0,15736.0,12900.0,344412.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037888638_fillcolor.png,540708.0,16668.0,14544.0,349680.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037889244_fillcolor.png,537792.0,13232.0,15044.0,355532.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037889639_fillcolor.png,536756.0,13508.0,13440.0,357896.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037890042_fillcolor.png,539676.0,10352.0,14476.0,357096.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037890432_fillcolor.png,543732.0,6172.0,15276.0,356420.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037890824_fillcolor.png,545176.0,5888.0,19972.0,350564.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037891564_fillcolor.png,549976.0,6916.0,18108.0,346600.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037891994_fillcolor.png,560700.0,5372.0,20052.0,335476.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037892437_fillcolor.png,559608.0,6788.0,20716.0,334488.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037892787_fillcolor.png,559716.0,6680.0,22052.0,333152.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037893233_fillcolor.png,540732.0,5488.0,35232.0,340148.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037893647_fillcolor.png,535440.0,5892.0,39464.0,340804.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037894036_fillcolor.png,548544.0,6244.0,21896.0,344916.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037894425_fillcolor.png,542256.0,7228.0,29916.0,342200.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037894846_fillcolor.png,549000.0,6868.0,31532.0,334200.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037895239_fillcolor.png,566740.0,6884.0,25012.0,322964.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037895745_fillcolor.png,574364.0,7672.0,22400.0,317164.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037896241_fillcolor.png,590256.0,11952.0,18536.0,300856.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037896835_fillcolor.png,601184.0,13028.0,19796.0,287592.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037897239_fillcolor.png,610528.0,10808.0,23532.0,276732.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037897956_fillcolor.png,607104.0,9648.0,24480.0,280368.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037898561_fillcolor.png,593624.0,16960.0,24228.0,286788.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037899144_fillcolor.png,585304.0,13164.0,26176.0,296956.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037900108_fillcolor.png,581004.0,11208.0,28336.0,301052.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037900587_fillcolor.png,576880.0,10460.0,29804.0,304456.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037900957_fillcolor.png,579092.0,10864.0,28948.0,302696.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037901562_fillcolor.png,591808.0,9376.0,29520.0,290896.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037901943_fillcolor.png,599552.0,14808.0,24352.0,282888.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037902343_fillcolor.png,601568.0,20060.0,25956.0,274016.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037902995_fillcolor.png,603844.0,18652.0,29412.0,269692.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037903375_fillcolor.png,602292.0,21852.0,29588.0,267868.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037903738_fillcolor.png,603104.0,20492.0,30216.0,267788.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037904299_fillcolor.png,602724.0,17616.0,31476.0,269784.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037905325_fillcolor.png,602744.0,12844.0,30848.0,275164.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037905958_fillcolor.png,594984.0,14720.0,31824.0,280072.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037906484_fillcolor.png,588484.0,17312.0,32532.0,283272.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037906836_fillcolor.png,580660.0,19436.0,35204.0,286300.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037907218_fillcolor.png,577140.0,18528.0,35644.0,290288.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037907764_fillcolor.png,571840.0,15372.0,36524.0,297864.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037908154_fillcolor.png,567020.0,20984.0,33196.0,300400.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037908539_fillcolor.png,561620.0,16972.0,35432.0,307576.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037908959_fillcolor.png,555076.0,16604.0,34568.0,315352.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037909798_fillcolor.png,545172.0,16860.0,35064.0,324504.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037912305_fillcolor.png,544400.0,12356.0,32452.0,332392.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037914149_fillcolor.png,545844.0,8356.0,30280.0,337120.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037916133_fillcolor.png,541160.0,7176.0,28304.0,344960.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037917136_fillcolor.png,535520.0,12040.0,25776.0,348264.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037918341_fillcolor.png,537092.0,12036.0,28192.0,344280.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037920105_fillcolor.png,537548.0,15416.0,27724.0,340912.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037922136_fillcolor.png,529988.0,14116.0,29840.0,347656.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037922778_fillcolor.png,526140.0,14928.0,25384.0,355148.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037923386_fillcolor.png,526820.0,14036.0,20860.0,359884.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037924214_fillcolor.png,522456.0,7000.0,24732.0,367412.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1741/gt_image/1624037924747_fillcolor.png,521320.0,5384.0,26520.0,368376.0,rainy,unpaved,daytime,0616-1741
dataset/road3d/testing/y0616_1747/gt_image/1624040495928_fillcolor.png,614456.0,240.0,8832.0,298072.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040496321_fillcolor.png,610916.0,224.0,7160.0,303300.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040496824_fillcolor.png,605560.0,48.0,8816.0,307176.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040497229_fillcolor.png,611280.0,228.0,7292.0,302800.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040498030_fillcolor.png,614032.0,964.0,6808.0,299796.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040498932_fillcolor.png,613464.0,1532.0,5808.0,300796.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040499423_fillcolor.png,611948.0,344.0,7812.0,301496.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040499927_fillcolor.png,611468.0,184.0,7224.0,302724.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040500328_fillcolor.png,611492.0,160.0,8868.0,301080.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040501127_fillcolor.png,618288.0,932.0,6216.0,296164.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040502024_fillcolor.png,617892.0,1328.0,7508.0,294872.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040502427_fillcolor.png,619184.0,912.0,7924.0,293580.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040502923_fillcolor.png,620612.0,1208.0,5260.0,294520.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040503328_fillcolor.png,617164.0,980.0,5992.0,297464.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040503727_fillcolor.png,620628.0,672.0,7928.0,292372.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040504631_fillcolor.png,624300.0,64.0,9424.0,287812.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040505327_fillcolor.png,624348.0,16.0,9792.0,287444.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040505724_fillcolor.png,623812.0,552.0,6920.0,290316.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040506330_fillcolor.png,619524.0,20.0,10800.0,291256.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040506725_fillcolor.png,618992.0,0.0,9052.0,293556.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040507125_fillcolor.png,618992.0,0.0,8576.0,294032.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040507525_fillcolor.png,614720.0,0.0,10800.0,296080.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040508123_fillcolor.png,614720.0,0.0,10964.0,295916.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040508729_fillcolor.png,617232.0,212.0,10448.0,293708.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040509327_fillcolor.png,617232.0,212.0,9796.0,294360.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040510033_fillcolor.png,615992.0,32.0,9288.0,296288.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040510426_fillcolor.png,616008.0,16.0,9784.0,295792.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040510827_fillcolor.png,617380.0,16.0,9604.0,294600.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040511231_fillcolor.png,617328.0,68.0,10520.0,293684.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040511628_fillcolor.png,619812.0,32.0,9848.0,291908.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040512025_fillcolor.png,622792.0,0.0,10556.0,288252.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040512529_fillcolor.png,626076.0,196.0,10880.0,284448.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040513524_fillcolor.png,622644.0,144.0,9200.0,289612.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040514624_fillcolor.png,619972.0,32.0,11760.0,289836.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040515227_fillcolor.png,624700.0,648.0,8548.0,287704.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040516030_fillcolor.png,614916.0,96.0,10396.0,296192.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040516625_fillcolor.png,612188.0,64.0,10272.0,299076.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040517027_fillcolor.png,612888.0,144.0,11024.0,297544.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040517623_fillcolor.png,612432.0,600.0,11672.0,296896.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040518726_fillcolor.png,607436.0,704.0,11896.0,301564.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040519624_fillcolor.png,613892.0,1108.0,11252.0,295348.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040520023_fillcolor.png,617528.0,1720.0,9656.0,292696.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040520423_fillcolor.png,617196.0,2068.0,11068.0,291268.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040521024_fillcolor.png,619616.0,1012.0,11348.0,289624.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040521425_fillcolor.png,624856.0,756.0,7328.0,288660.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040521825_fillcolor.png,620052.0,408.0,9300.0,291840.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040522526_fillcolor.png,616860.0,420.0,10296.0,294024.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040522921_fillcolor.png,617700.0,372.0,8884.0,294644.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040523323_fillcolor.png,617700.0,372.0,8424.0,295104.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040524329_fillcolor.png,613064.0,520.0,8396.0,299620.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040524930_fillcolor.png,612888.0,696.0,8384.0,299632.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040525326_fillcolor.png,612948.0,636.0,7880.0,300136.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040525727_fillcolor.png,611860.0,1416.0,7196.0,301128.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040526225_fillcolor.png,605604.0,1168.0,9052.0,305776.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040526622_fillcolor.png,604084.0,520.0,9056.0,307940.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040527020_fillcolor.png,600464.0,404.0,9268.0,311464.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040527419_fillcolor.png,600224.0,644.0,8336.0,312396.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040527820_fillcolor.png,600372.0,496.0,6864.0,313868.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040528227_fillcolor.png,603980.0,1176.0,4728.0,311716.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040528623_fillcolor.png,598148.0,932.0,6316.0,316204.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040529728_fillcolor.png,598708.0,1160.0,6468.0,315264.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040530124_fillcolor.png,600380.0,264.0,4764.0,316192.0,rainy,paved,daytime,0616-1747
dataset/road3d/testing/y0616_1747/gt_image/1624040530524_fillcolor.png,604144.0,1176.0,2572.0,313708.0,rainy,paved,daytime,0616-1747
